,Predicted
16916,0.005042729
16917,0.032368522
16918,0.001582088
16919,0.98880225
16920,0.023919838
16921,0.65981287
16922,0.93239516
16923,0.9621568
16924,0.008819443
16925,0.023726437
16926,0.0150343925
16927,9.61785e-05
16928,0.007912616
16929,0.52680314
16930,4.5186725e-06
16931,0.026214689
16932,0.566568
16933,0.0011958347
16934,0.14066754
16935,0.091205806
16936,0.001101258
16937,0.21610776
16938,0.17684343
16939,0.98270446
16940,0.8470076
16941,0.04176542
16942,0.007149151
16943,0.96348315
16944,0.36279282
16945,2.1854657e-07
16946,0.5966576
16947,0.19428012
16948,0.057111256
16949,0.20080204
16950,0.679371
16951,0.2013909
16952,0.043380905
16953,0.025212944
16954,0.025628403
16955,0.047320697
16956,0.7270821
16957,0.69053733
16958,0.25076097
16959,0.44203335
16960,0.008602477
16961,0.9937803
16962,0.95833147
16963,0.118065
16964,0.7824332
16965,0.2945137
16966,0.23134236
16967,0.0003023672
16968,0.0074949064
16969,0.12184457
16970,0.21802978
16971,0.9444202
16972,0.66757417
16973,0.57030946
16974,0.5179638
16975,0.0039594984
16976,0.397084
16977,0.8757141
16978,0.030223334
16979,0.5077784
16980,0.0043096347
16981,0.0070511936
16982,0.021403044
16983,0.02125792
16984,0.010622827
16985,0.31163317
16986,0.22372738
16987,0.27936286
16988,0.0065678456
16989,0.8270461
16990,0.0026025951
16991,0.009090221
16992,0.16248468
16993,0.301708
16994,0.9890851
16995,0.015803264
16996,0.88204825
16997,0.036006253
16998,0.0014505342
16999,0.018406741
17000,0.74871325
17001,0.9831401
17002,0.84917295
17003,0.06257843
17004,0.20400846
17005,0.67943937
17006,0.39216894
17007,0.24271259
17008,0.16002996
17009,0.020354277
17010,0.00016105827
17011,0.00037647237
17012,0.9008559
17013,0.6070737
17014,0.04648116
17015,0.17838334
17016,0.62887
17017,0.0012225055
17018,0.013827153
17019,0.0012774493
17020,0.8540123
17021,0.19366056
17022,0.10016151
17023,0.0030327528
17024,0.7214847
17025,0.0017855322
17026,0.00039469157
17027,0.019923668
17028,0.45712242
17029,0.6273695
17030,0.031040719
17031,0.022899155
17032,0.76874447
17033,0.62131464
17034,0.3855154
17035,0.6655087
17036,0.3435587
17037,0.82859594
17038,0.012898507
17039,0.33049065
17040,0.0803747
17041,0.3402466
17042,0.07724651
17043,0.0032117553
17044,0.91489047
17045,0.14739653
17046,0.14199771
17047,0.02009332
17048,0.03664467
17049,0.70060265
17050,0.98311245
17051,0.045395296
17052,0.46597522
17053,0.072226025
17054,0.28797656
17055,0.02102996
17056,0.009140085
17057,0.033045776
17058,0.00036689153
17059,0.28065863
17060,0.765247
17061,0.26143068
17062,0.036341313
17063,0.0040856837
17064,0.59983796
17065,0.24658732
17066,0.0019421479
17067,0.05748759
17068,0.1029412
17069,0.8338426
17070,0.7414606
17071,0.0041920952
17072,0.21344927
17073,0.6964751
17074,0.987881
17075,0.00015544654
17076,0.5361496
17077,0.0021928768
17078,0.16606447
17079,0.3706511
17080,0.0005195607
17081,0.95001
17082,0.40698665
17083,0.042007245
17084,0.7131098
17085,0.9962656
17086,0.28347135
17087,0.027471036
17088,0.0035314527
17089,0.029785927
17090,0.98592424
17091,0.34277096
17092,0.6848413
17093,0.895085
17094,0.011468886
17095,0.006897715
17096,0.83215296
17097,0.60010755
17098,0.86366427
17099,0.3766891
17100,0.00045634052
17101,0.99194777
17102,0.12380322
17103,0.047277115
17104,0.9618419
17105,0.117330156
17106,0.8693425
17107,4.5512756e-05
17108,0.6763576
17109,0.60810083
17110,0.0006074495
17111,0.1805173
17112,0.46674204
17113,0.87368137
17114,0.99178046
17115,0.72696435
17116,0.0010615019
17117,0.017043382
17118,0.75627
17119,0.0029683223
17120,0.5456625
17121,0.014649871
17122,0.081176594
17123,0.047056004
17124,0.071103826
17125,0.004010494
17126,0.26279646
17127,0.11492352
17128,0.45348877
17129,0.00022970568
17130,0.0013764082
17131,3.6004792e-05
17132,0.009184996
17133,0.14255393
17134,0.067647845
17135,0.9557417
17136,0.95123816
17137,0.8600386
17138,0.61319786
17139,0.31407735
17140,0.013780899
17141,0.44658446
17142,0.9532571
17143,0.6979324
17144,0.10084925
17145,0.6684764
17146,0.24558616
17147,0.996624
17148,0.040106952
17149,0.0059250323
17150,0.09268384
17151,0.36585552
17152,0.49286947
17153,0.5148589
17154,0.0043482785
17155,0.8902978
17156,0.27751994
17157,0.019439612
17158,0.74180377
17159,0.24252796
17160,0.8017639
17161,0.11553706
17162,0.4395438
17163,0.05877287
17164,0.40143737
17165,0.031059463
17166,0.28606185
17167,0.005383556
17168,0.09381686
17169,0.5472817
17170,0.63747394
17171,0.01002267
17172,0.47641715
17173,0.38708848
17174,0.02169406
17175,0.0051437253
17176,0.0010387262
17177,0.2496347
17178,0.22202706
17179,9.9544784e-05
17180,0.9872136
17181,0.9918386
17182,0.003832725
17183,0.00051051256
17184,0.023001451
17185,0.5158324
17186,0.0004427534
17187,0.27157307
17188,0.854049
17189,0.09776643
17190,0.7029983
17191,0.8373744
17192,0.9446093
17193,0.8056768
17194,0.72192115
17195,0.2450411
17196,0.87942743
17197,0.02680555
17198,0.015613878
17199,0.10403086
17200,0.107004836
17201,0.07870494
17202,0.4280842
17203,0.00018928731
17204,0.83697397
17205,0.114344165
17206,0.0009820819
17207,0.27656347
17208,0.23934177
17209,0.074848294
17210,0.4835618
17211,0.11991261
17212,0.02529032
17213,0.9344619
17214,0.00079425547
17215,0.8831946
17216,0.6649768
17217,0.042868532
17218,0.01974659
17219,0.00022766944
17220,0.08287254
17221,0.33081508
17222,0.5745281
17223,0.017256644
17224,0.9951708
17225,0.3012215
17226,0.58443534
17227,0.1334928
17228,0.85057944
17229,0.70564234
17230,0.29877505
17231,0.4848968
17232,0.19445784
17233,0.57312477
17234,0.1584594
17235,0.017369583
17236,0.07899891
17237,0.003067183
17238,0.47818
17239,9.2028895e-05
17240,0.5920073
17241,0.77316755
17242,0.0903599
17243,0.0073611126
17244,0.41534263
17245,0.15711579
17246,0.7111714
17247,0.8852297
17248,0.010613093
17249,0.9392926
17250,0.9146117
17251,0.23466186
17252,0.965539
17253,0.26594603
17254,0.9846134
17255,0.5132102
17256,4.6864125e-06
17257,0.012060123
17258,0.007145287
17259,0.0856777
17260,0.19184041
17261,0.22856896
17262,0.317173
17263,0.6928921
17264,0.99455947
17265,0.97316074
17266,0.8568305
17267,0.11299433
17268,0.022282543
17269,0.8350135
17270,0.021542754
17271,0.13130987
17272,0.42871952
17273,0.5281276
17274,0.536194
17275,0.98805094
17276,0.008031343
17277,0.3434685
17278,0.055399023
17279,0.044769354
17280,0.008701897
17281,0.035202798
17282,0.39395577
17283,0.016275909
17284,0.9080634
17285,0.98889863
17286,0.00042459468
17287,0.35934258
17288,0.36775246
17289,0.11149637
17290,0.00027015962
17291,0.31491837
17292,0.7870499
17293,0.9841889
17294,0.63899267
17295,0.00085718057
17296,0.0016823953
17297,0.08112125
17298,0.22247735
17299,0.16185026
17300,0.02010059
17301,0.0074388855
17302,0.06359684
17303,0.82264245
17304,0.9404917
17305,0.086722106
17306,0.0005834891
17307,0.007376723
17308,0.017864795
17309,0.19350925
17310,0.10448436
17311,0.0010566836
17312,0.8552868
17313,0.9985121
17314,0.85177964
17315,0.0051261624
17316,0.3334634
17317,0.99736154
17318,0.80069685
17319,0.0014364503
17320,0.36689
17321,0.7375028
17322,0.6446632
17323,0.22889659
17324,0.37416524
17325,0.6972333
17326,0.0006239896
17327,0.54716
17328,0.5940763
17329,0.022067059
17330,0.60621715
17331,0.02301035
17332,0.97204816
17333,0.86487514
17334,0.7433742
17335,0.48246366
17336,0.31587654
17337,0.6585
17338,0.77277863
17339,0.019928325
17340,0.0015535085
17341,0.5871827
17342,0.7576287
17343,0.9741071
17344,0.03122485
17345,0.47672588
17346,0.73314965
17347,0.9294238
17348,0.008425763
17349,0.95705014
17350,0.58180606
17351,0.22372587
17352,0.744233
17353,0.025562992
17354,0.9102637
17355,0.04800499
17356,9.164958e-05
17357,0.709046
17358,0.10106178
17359,0.33578783
17360,0.7874361
17361,0.34319022
17362,0.020520754
17363,0.0028394763
17364,0.018788215
17365,0.0012196016
17366,0.00084568036
17367,0.004250846
17368,0.85712373
17369,0.09215749
17370,0.0070876563
17371,0.018562298
17372,0.0033907313
17373,0.060706906
17374,0.008594589
17375,0.25642914
17376,0.01491542
17377,0.38247555
17378,0.009650966
17379,0.7541491
17380,0.86502457
17381,0.18707585
17382,0.6911036
17383,0.5304076
17384,0.0007172047
17385,0.3134366
17386,0.89092225
17387,0.011741774
17388,0.002613953
17389,0.43357128
17390,0.70165217
17391,0.932203
17392,0.0063345134
17393,0.15290485
17394,0.08458613
17395,0.25574365
17396,0.00017922318
17397,0.027352944
17398,0.048935853
17399,0.90419626
17400,0.2539187
17401,0.0015229478
17402,0.00015448112
17403,0.9733205
17404,0.12327449
17405,0.1134994
17406,0.044839486
17407,0.00067009917
17408,0.000858538
17409,0.2174211
17410,0.0021825845
17411,0.0009611005
17412,0.99247074
17413,0.000694906
17414,0.6268878
17415,0.0041538635
17416,0.00049571384
17417,0.00028802425
17418,0.8417686
17419,0.0038756684
17420,0.9563699
17421,0.9854387
17422,0.3883818
17423,0.10314201
17424,0.030164856
17425,0.35311255
17426,0.54133123
17427,0.09412961
17428,0.99062854
17429,0.1576845
17430,0.0028811526
17431,0.1296182
17432,0.49639726
17433,0.061767004
17434,0.055460624
17435,0.013169957
17436,0.25172266
17437,0.083849266
17438,0.9491795
17439,0.5021851
17440,0.00018670918
17441,0.20835313
17442,0.19303563
17443,0.6023747
17444,0.13413855
17445,0.803817
17446,0.27426657
17447,0.0014455427
17448,0.026051754
17449,0.50190985
17450,0.3724689
17451,7.4743525e-06
17452,0.522888
17453,0.43530673
17454,0.97795534
17455,0.009654604
17456,0.8761031
17457,0.213886
17458,0.0027601009
17459,0.67168295
17460,0.86464435
17461,0.07472183
17462,0.13720658
17463,0.27568755
17464,0.94975215
17465,0.7296255
17466,0.07367222
17467,0.1492304
17468,0.060611196
17469,0.45378572
17470,0.00067985
17471,0.31400618
17472,0.23667166
17473,0.13767976
17474,0.00010943372
17475,0.67136496
17476,0.66721326
17477,0.3199231
17478,0.7172222
17479,0.69923234
17480,0.008597384
17481,0.4282066
17482,0.4190507
17483,0.03799034
17484,0.00039207013
17485,0.35306865
17486,0.8167559
17487,0.20685068
17488,0.01564281
17489,0.02420058
17490,0.6389065
17491,0.37618133
17492,0.23155963
17493,0.22625718
17494,0.2630324
17495,0.0008434903
17496,0.96566564
17497,0.9901675
17498,0.9361197
17499,0.46139485
17500,0.70122325
17501,0.11520717
17502,0.001705202
17503,0.8924138
17504,0.6168394
17505,0.5067215
17506,0.88286227
17507,0.010540963
17508,0.9310149
17509,0.3633869
17510,0.029056733
17511,0.79409885
17512,0.06891374
17513,0.748713
17514,0.018754147
17515,0.75290346
17516,0.98794144
17517,0.14444616
17518,0.1166962
17519,0.0014208427
17520,0.4487566
17521,0.89317596
17522,0.11146386
17523,0.11958717
17524,0.82810336
17525,0.16478527
17526,0.023206083
17527,0.09129332
17528,0.6183088
17529,0.2795174
17530,0.0006988742
17531,0.0277485
17532,0.14806418
17533,0.0009347601
17534,0.07517907
17535,0.26424977
17536,0.01477885
17537,0.53339314
17538,0.7132072
17539,0.012567644
17540,0.02850473
17541,0.0043813833
17542,0.17854878
17543,0.0068278
17544,0.95874786
17545,0.0011615219
17546,0.088705204
17547,0.9113954
17548,0.5386004
17549,0.9349375
17550,0.1230806
17551,0.0009922549
17552,0.9765307
17553,0.79140675
17554,0.59963936
17555,0.00062878244
17556,0.0529781
17557,0.41478214
17558,0.8487299
17559,0.36195964
17560,0.62843925
17561,0.92684233
17562,0.81387216
17563,0.00023892747
17564,0.96403664
17565,0.7797052
17566,0.99173117
17567,0.15361185
17568,0.84880334
17569,0.046879552
17570,0.802276
17571,0.3527872
17572,0.21306014
17573,0.00012955848
17574,0.26629335
17575,0.4393014
17576,0.009255034
17577,0.68270195
17578,0.789366
17579,0.010002915
17580,0.80644673
17581,0.86881495
17582,0.2745082
17583,0.8074071
17584,0.023791673
17585,0.0009829107
17586,0.9045374
17587,0.26481035
17588,0.013808878
17589,0.95929605
17590,0.50410354
17591,0.8827464
17592,0.0047688163
17593,0.03148902
17594,0.7491551
17595,0.35961464
17596,0.51120627
17597,7.378389e-05
17598,0.08761394
17599,0.7787858
17600,0.0026482749
17601,0.20813315
17602,0.7294607
17603,0.22992368
17604,0.5246252
17605,0.14577493
17606,0.9865448
17607,0.12935078
17608,0.00054538366
17609,0.8420626
17610,0.003551659
17611,0.15538462
17612,0.26197946
17613,0.23061629
17614,0.5655433
17615,0.13592854
17616,0.03332445
17617,0.81348974
17618,0.7633612
17619,0.6949233
17620,0.36324668
17621,0.8728571
17622,0.94354534
17623,0.19001994
17624,0.30738503
17625,0.074073866
17626,0.14026974
17627,0.003431358
17628,0.009293871
17629,0.9595685
17630,0.20096794
17631,0.67470837
17632,0.9746221
17633,0.011224042
17634,0.9803481
17635,0.6447908
17636,0.6794751
17637,0.07700424
17638,0.7612922
17639,0.015012784
17640,0.4791139
17641,0.31988156
17642,0.2508741
17643,0.023974707
17644,0.9882309
17645,0.9388502
17646,0.097742096
17647,0.1226213
17648,0.5152893
17649,0.09737222
17650,0.057519503
17651,0.5989275
17652,0.3126131
17653,0.030726159
17654,0.011660702
17655,0.27596146
17656,0.08433713
17657,0.99436045
17658,0.033352777
17659,0.069801904
17660,0.72211015
17661,0.010427444
17662,0.70801467
17663,0.1435538
17664,0.00979747
17665,0.012283657
17666,0.67419803
17667,0.20681205
17668,0.26881367
17669,0.0008471335
17670,0.016679075
17671,8.6855085e-05
17672,0.83931524
17673,0.39339986
17674,0.00013534771
17675,0.06380591
17676,0.30464238
17677,0.0011713498
17678,0.045367673
17679,0.9424505
17680,0.9095872
17681,0.8074559
17682,0.97203064
17683,0.28426644
17684,0.0218189
17685,0.94710815
17686,0.1456513
17687,0.9951066
17688,0.94312394
17689,0.49895272
17690,0.0010254893
17691,0.38426343
17692,0.52104944
17693,0.09932436
17694,0.011887472
17695,0.9648348
17696,0.015797514
17697,0.6855253
17698,0.61212903
17699,6.816942e-05
17700,0.008510976
17701,0.019695038
17702,0.866944
17703,0.19145249
17704,0.81794435
17705,0.19899793
17706,0.9431793
17707,0.018674653
17708,0.053103995
17709,0.9720788
17710,0.26835027
17711,0.0042815655
17712,0.08619153
17713,0.8915693
17714,0.61625797
17715,0.12208329
17716,0.86319363
17717,0.02783526
17718,0.1254967
17719,0.81743205
17720,0.28670427
17721,0.7910255
17722,0.39083746
17723,0.7362327
17724,0.07217926
17725,0.037754845
17726,0.010883308
17727,0.6076294
17728,0.03999307
17729,0.0023750796
17730,0.99664414
17731,0.3887186
17732,0.18893293
17733,0.47574076
17734,0.04536087
17735,0.015344809
17736,0.8938664
17737,0.031513233
17738,0.018184517
17739,0.7749427
17740,0.07309305
17741,0.004305005
17742,0.29409096
17743,0.027376836
17744,0.85218585
17745,0.34532255
17746,0.050974645
17747,0.42480153
17748,0.7237188
17749,0.0014042621
17750,0.10730235
17751,3.445104e-05
17752,0.935722
17753,0.6720503
17754,0.975451
17755,0.024465073
17756,0.9664472
17757,0.000118893324
17758,0.76039165
17759,0.9813814
17760,0.02934528
17761,0.012371972
17762,0.5030149
17763,0.0018611203
17764,0.0004902129
17765,0.00046254284
17766,0.15238339
17767,0.0075875013
17768,0.8654486
17769,0.02558362
17770,0.03676685
17771,0.064996675
17772,0.9403881
17773,0.9287486
17774,0.9283655
17775,0.9138622
17776,0.0119528305
17777,0.9866682
17778,0.049037263
17779,0.0024110882
17780,0.00013386573
17781,0.057578854
17782,0.5355191
17783,0.5018812
17784,0.86794996
17785,0.17453668
17786,0.114582576
17787,0.00089401857
17788,0.09122826
17789,0.8028733
17790,0.19251838
17791,0.0008823926
17792,0.00014719558
17793,0.006315434
17794,0.3196925
17795,0.0013614869
17796,0.05305053
17797,0.8111414
17798,0.85540885
17799,0.8919816
17800,0.9792274
17801,0.056258
17802,0.05578826
17803,0.048260204
17804,0.48962396
17805,0.2305289
17806,0.0796207
17807,0.7196674
17808,0.96098053
17809,0.9825962
17810,0.2939833
17811,0.46473655
17812,0.0045240214
17813,0.00051405845
17814,0.99696386
17815,0.0019654853
17816,0.6560745
17817,0.4067985
17818,0.15176722
17819,0.047008418
17820,0.68383867
17821,0.7778976
17822,0.30810356
17823,0.04391806
17824,0.71981806
17825,9.4938616e-07
17826,0.8366191
17827,0.04455975
17828,0.45829764
17829,0.29021946
17830,0.7996689
17831,0.00016204992
17832,0.00073174806
17833,0.4589228
17834,0.021267666
17835,0.46743813
17836,0.074131064
17837,0.00025926152
17838,0.29253295
17839,0.0005078606
17840,0.11885588
17841,0.0015494116
17842,0.9812072
17843,0.007975905
17844,0.0011029323
17845,0.29022893
17846,0.97795945
17847,0.41009825
17848,0.29957277
17849,0.001655742
17850,0.00025881827
17851,0.66640466
17852,0.63080025
17853,0.82197654
17854,0.00015413821
17855,0.11748848
17856,0.04725068
17857,0.83515626
17858,0.035693
17859,0.8464831
17860,0.8103498
17861,0.010848407
17862,0.45298618
17863,0.8052802
17864,0.049703587
17865,0.3145446
17866,0.016217731
17867,0.5356373
17868,0.012608388
17869,0.66791475
17870,0.22860019
17871,0.07673399
17872,0.03520484
17873,0.47069508
17874,0.06828053
17875,0.379247
17876,0.19580604
17877,0.00012829268
17878,0.9338296
17879,0.00032742234
17880,0.00016475923
17881,0.9893678
17882,0.78286713
17883,0.07023059
17884,0.47576523
17885,0.49130878
17886,0.7185644
17887,0.0012890622
17888,0.9472958
17889,0.0020772372
17890,0.13358203
17891,0.006939119
17892,0.12455461
17893,0.8998985
17894,0.5756393
17895,0.9595128
17896,0.96238375
17897,0.84083146
17898,0.0028668868
17899,0.147966
17900,0.8284272
17901,0.013325715
17902,0.1373348
17903,0.8455397
17904,0.032910276
17905,0.6911751
17906,0.83316404
17907,0.95591795
17908,0.6707501
17909,0.1612186
17910,0.9050452
17911,0.6659745
17912,0.49683136
17913,0.9110942
17914,0.19742978
17915,0.9965275
17916,0.98439324
17917,0.91045696
17918,0.011860536
17919,0.8158202
17920,0.14404333
17921,0.032986786
17922,0.90319836
17923,0.01117612
17924,0.11510126
17925,0.004359731
17926,0.035796206
17927,0.014629084
17928,0.012194909
17929,0.7104991
17930,0.9800979
17931,0.035203077
17932,0.0001903562
17933,0.2807296
17934,6.5159125e-05
17935,0.03415418
17936,0.0007128125
17937,0.00044770486
17938,0.8477647
17939,0.54063094
17940,0.014731452
17941,0.8447586
17942,0.5177816
17943,0.9890671
17944,0.6927591
17945,0.0002357804
17946,0.79575044
17947,0.981527
17948,0.1307665
17949,0.516376
17950,0.0008314614
17951,0.3278011
17952,0.3568034
17953,0.98245966
17954,0.13849616
17955,0.0016999565
17956,0.96757394
17957,0.0044147484
17958,0.9591309
17959,0.029788222
17960,0.9971402
17961,0.3307232
17962,0.01035854
17963,0.0024380218
17964,0.061497293
17965,0.8411748
17966,0.3669388
17967,0.852512
17968,0.9472582
17969,0.0003070946
17970,0.15194966
17971,0.876089
17972,0.6045546
17973,0.043738462
17974,0.23393588
17975,0.9751605
17976,0.68458384
17977,0.026960876
17978,0.75093704
17979,0.020588974
17980,0.9158619
17981,0.000615902
17982,0.016406415
17983,0.752298
17984,0.018628694
17985,0.123700045
17986,0.665516
17987,0.07850288
17988,0.006987624
17989,0.6295707
17990,0.8247792
17991,0.99025023
17992,0.5613153
17993,0.40845186
17994,0.98214996
17995,0.0018673759
17996,0.46616808
17997,0.8857749
17998,0.0019864254
17999,0.043388337
18000,0.24463086
18001,0.0023515888
18002,0.95878667
18003,0.0014044397
18004,0.8794174
18005,0.9799511
18006,0.058816493
18007,0.016924402
18008,0.8203727
18009,0.0060720863
18010,0.8748399
18011,0.40505162
18012,0.08128275
18013,0.7842547
18014,0.9878413
18015,0.3485008
18016,0.06445788
18017,0.0011395273
18018,1.5587844e-05
18019,0.0081328275
18020,0.08125618
18021,0.07111852
18022,0.079889186
18023,0.002562753
18024,0.5176438
18025,0.95734435
18026,0.5455666
18027,0.08458631
18028,0.99580705
18029,0.037002504
18030,0.59288114
18031,0.0021912018
18032,0.945788
18033,0.8947771
18034,2.0132016e-05
18035,0.8410349
18036,0.045014724
18037,0.020163842
18038,0.11028878
18039,0.9353182
18040,0.1831434
18041,0.24019945
18042,0.695137
18043,0.9301367
18044,0.56757146
18045,0.016938984
18046,0.46928233
18047,0.25405318
18048,0.10132215
18049,0.82553446
18050,0.3060183
18051,0.44415426
18052,0.6166371
18053,0.60589164
18054,0.7181765
18055,0.012694381
18056,0.020682534
18057,0.19897455
18058,0.9280877
18059,0.63455415
18060,0.83180904
18061,0.05516517
18062,0.87671643
18063,0.37612706
18064,0.30892485
18065,0.8697392
18066,0.21028793
18067,0.0024265856
18068,0.018971551
18069,0.71291995
18070,0.82123405
18071,0.9086601
18072,0.065984294
18073,0.001882072
18074,0.0014581509
18075,0.5630318
18076,0.07690556
18077,0.17336026
18078,0.0017525174
18079,0.12484779
18080,0.8830269
18081,0.014885095
18082,0.20830815
18083,9.708783e-05
18084,0.2818168
18085,0.05387788
18086,0.0011607765
18087,0.7451738
18088,0.50269186
18089,0.07699497
18090,0.31016567
18091,0.9937625
18092,0.0011089863
18093,0.42188483
18094,0.15257789
18095,0.11965207
18096,0.0398376
18097,0.18446735
18098,0.5761659
18099,0.9508487
18100,0.9801327
18101,0.0005141577
18102,0.07990014
18103,0.9634797
18104,0.941995
18105,0.38288382
18106,0.6509227
18107,0.42716846
18108,0.0062124254
18109,0.9920686
18110,0.0060952194
18111,0.047820777
18112,0.19797921
18113,0.9748683
18114,0.68735516
18115,0.015275052
18116,0.47924533
18117,0.030538088
18118,0.87626517
18119,0.073260024
18120,0.24815914
18121,0.0022078801
18122,0.1635601
18123,0.82858354
18124,0.01599937
18125,0.9931059
18126,0.7455711
18127,0.08735322
18128,0.95084345
18129,0.027470281
18130,0.34166527
18131,0.41708618
18132,0.00015420435
18133,0.13751377
18134,0.96731967
18135,0.006878081
18136,0.77807283
18137,0.59548444
18138,0.036768023
18139,0.044502847
18140,0.41199008
18141,0.11149125
18142,0.0006006371
18143,0.90523815
18144,0.03166067
18145,0.0054173665
18146,0.018026618
18147,0.38262582
18148,0.003077507
18149,0.44800982
18150,0.014348909
18151,0.9066539
18152,0.94087774
18153,0.028578514
18154,0.010102761
18155,0.13741045
18156,0.52699196
18157,0.1240041
18158,0.056091428
18159,0.9828577
18160,0.1753501
18161,0.013327317
18162,0.87064475
18163,0.56166685
18164,2.3805807e-05
18165,0.0011511089
18166,0.93344384
18167,0.9172889
18168,0.6585336
18169,0.0116632935
18170,0.8162335
18171,0.98097724
18172,0.09929895
18173,0.070932746
18174,0.48107022
18175,0.7938262
18176,0.5252693
18177,0.3195018
18178,0.12688527
18179,0.07945217
18180,0.000994887
18181,0.17025183
18182,0.10917493
18183,0.00052804966
18184,0.03999118
18185,0.9676496
18186,0.8565413
18187,0.04021271
18188,0.46800804
18189,0.8968212
18190,0.8357298
18191,0.026850313
18192,0.9914135
18193,0.16193081
18194,1.7343002e-06
18195,0.73428893
18196,0.00053307024
18197,0.7782613
18198,0.038363945
18199,0.22490978
18200,0.10481342
18201,0.7272603
18202,0.1908195
18203,0.1418094
18204,0.97149324
18205,0.046566308
18206,0.024307435
18207,0.49334913
18208,0.19460765
18209,0.0032288968
18210,5.1252323e-06
18211,0.00041018278
18212,0.16058812
18213,0.94713795
18214,0.00046994275
18215,0.038602475
18216,0.07594424
18217,0.577295
18218,0.001644426
18219,0.8156322
18220,0.88924634
18221,0.19163522
18222,0.441209
18223,2.9213359e-05
18224,0.24111383
18225,0.0025625087
18226,0.8244839
18227,0.8373607
18228,6.3784014e-06
18229,0.0061573237
18230,0.9605438
18231,0.06873966
18232,0.04128515
18233,0.112392165
18234,0.8113537
18235,0.43909198
18236,0.587535
18237,0.31298035
18238,0.6170607
18239,0.06865079
18240,4.0647814e-05
18241,0.024402808
18242,0.06033387
18243,0.811622
18244,0.08853911
18245,0.91609305
18246,0.7347887
18247,0.002637729
18248,0.6468708
18249,0.7449487
18250,0.23106027
18251,0.8627893
18252,0.4621942
18253,0.2498044
18254,0.39655036
18255,0.0005948826
18256,0.27120697
18257,0.010510685
18258,0.026982417
18259,8.5982225e-05
18260,0.0020624232
18261,0.28174025
18262,0.92346364
18263,0.98562413
18264,0.17566407
18265,0.0639998
18266,0.8621334
18267,0.5403403
18268,0.013742095
18269,0.26426363
18270,0.25303215
18271,0.52982557
18272,0.33232054
18273,0.063755825
18274,0.0013595177
18275,0.3645952
18276,0.5116001
18277,0.95174944
18278,0.0017303417
18279,0.047316715
18280,0.40340862
18281,0.5128405
18282,0.05318743
18283,0.9836832
18284,0.005177562
18285,0.15125212
18286,0.30649167
18287,0.09593294
18288,0.0035810755
18289,7.823061e-05
18290,0.0037840928
18291,0.034404896
18292,0.30994648
18293,0.00034400658
18294,0.009300402
18295,0.117507294
18296,0.017112339
18297,0.002092929
18298,0.4726693
18299,0.3787073
18300,0.26975423
18301,0.96816176
18302,0.17158742
18303,0.60396177
18304,0.7968469
18305,0.0009100156
18306,2.3984647e-05
18307,0.9904472
18308,0.8021451
18309,0.34738335
18310,0.13658446
18311,0.17590809
18312,0.03880346
18313,0.01180684
18314,0.47747475
18315,0.0074440977
18316,0.6457995
18317,0.94660616
18318,0.003190735
18319,0.9777261
18320,0.013026217
18321,0.42241454
18322,0.0988837
18323,0.02286901
18324,0.29698294
18325,0.00010855558
18326,0.02438615
18327,0.0002609553
18328,0.035791524
18329,0.025719697
18330,0.060609393
18331,0.11151959
18332,0.0026630708
18333,0.022393666
18334,0.17166924
18335,0.012291491
18336,0.8649653
18337,0.103601374
18338,0.8245758
18339,0.49360314
18340,0.14817595
18341,0.8453349
18342,0.022366356
18343,0.9812795
18344,0.17611083
18345,0.07610513
18346,0.9039055
18347,0.117905855
18348,0.47425777
18349,0.00048530631
18350,0.024723515
18351,0.011259383
18352,0.019772287
18353,0.39465895
18354,0.006056412
18355,0.002500894
18356,0.11514002
18357,0.8008975
18358,0.30050045
18359,0.86162984
18360,0.0103567755
18361,0.6958314
18362,0.0042465096
18363,0.065923795
18364,0.018316846
18365,0.13799843
18366,0.0003269783
18367,0.05737268
18368,0.09017964
18369,0.06650533
18370,0.00030532875
18371,0.5446801
18372,0.4920303
18373,0.00016763329
18374,0.8541691
18375,5.391833e-05
18376,0.38721743
18377,0.5325788
18378,0.3523672
18379,0.0011077715
18380,0.021740403
18381,0.8080903
18382,0.92733175
18383,0.64308715
18384,0.036805537
18385,0.0036144096
18386,0.000637458
18387,0.00045127602
18388,0.9717399
18389,0.0031597554
18390,0.6416842
18391,0.0046547335
18392,0.8947934
18393,0.41296467
18394,0.2784109
18395,0.07673236
18396,0.06925257
18397,0.023587747
18398,0.004108245
18399,0.48202395
18400,0.4370486
18401,0.0017109767
18402,0.97804326
18403,0.90129817
18404,0.0073044496
18405,0.9920332
18406,0.010351987
18407,0.0029012752
18408,0.8571989
18409,0.6574696
18410,0.35201997
18411,0.03555466
18412,0.0024607691
18413,0.98601496
18414,0.80766946
18415,4.0137642e-05
18416,0.63549083
18417,0.0038090325
18418,0.21450754
18419,0.7475483
18420,0.90166396
18421,0.084653705
18422,0.100965284
18423,0.98285496
18424,0.14399934
18425,0.5155065
18426,0.017285781
18427,0.4903809
18428,0.20767984
18429,0.0061533093
18430,0.0004355101
18431,9.933327e-05
18432,0.15573597
18433,5.666002e-06
18434,0.61520845
18435,0.9724534
18436,0.86052465
18437,0.45808062
18438,0.9323985
18439,0.50419974
18440,0.5882293
18441,0.46625766
18442,0.67449516
18443,0.020166725
18444,0.9595229
